"id","corporate","zone","circle","division","subdivision","section","col7_blank","tariff","col9_blank","debit","credit","demand_based_tariff","time_of_day","voltage_class_kv","active_installations","inactive_installations","total_installations_10_11","metered_installations","unmetered_installations","total_metered_13_14","dc_mnr_installations","installations_billed","installations_unbilled","total_billed_17_18","ob_active","ob_inactive","ob_total_20_21","sl_kw_active","sl_kw_inactive","sl_kw_total_23_24","sl_hp_active","sl_hp_inactive","sl_hp_total_26_27","assessed_taxed_consumption","assessed_tax_exempted_consumption","metered_taxed_consumption","metered_tax_exempted_consumption","total_consumption_29_32","bill_cancellation_consumption","net_consumption_33_34","wheeled_energy_units","ob_revenue","ob_interest_rev_misc","ob_interest_tax","ob_tax","ob_pg_surcharge","ob_total_sum","texd_revenue","texd_misc_demand","texd_interest_rev_misc_arrears","texd_pg_surcharge","texd_total_sum","tcd_revenue","tcd_misc_demand","tcd_interest_rev_misc_arrears","tcd_interest_tax","tcd_tax","tcd_pg_surcharge","tcd_total_sum","dbadj_revenue","dbadj_misc","dbadj_tax","dbadj_pg_surcharge","dbadj_total","bc_revenue","bc_misc","bc_interest_rev_misc","bc_interest_tax","bc_tax","bc_pg_surcharge","bc_total_sum","net_demand_revenue","fixed_charges","energy_charges","fppca_charges","net_demand_tax","net_demand_pg_surcharge","col_revenue","col_interest_rev_misc","col_interest_tax","col_tax","col_pg_surcharge","col_total_sum","cradj_revenue","cradj_misc","cradj_tax","cradj_pg_surcharge","cradj_total","net_iod","net_reversal_iod","suspense_to_rr_transfer","from_rr_transfer","to_rr_transfer","pc_revenue","pc_interest_rev","pc_interest_tax","pc_tax","pc_pg_surcharge","pc_total","net_collection","net_collection_pg_surcharge","write_off","cb_revenue","cb_interest_rev_misc","cb_interest_tax","cb_tax","cb_pg_surcharge","cb_total_sum","average_cost_of_supply","pct_live_installations","pct_billed_installations","pct_dc_mnr_installations","pct_metered_consumption","pct_assessed_consumption","pct_collection_eff_with_adj","pct_collection_eff_without_adj","ratio_arrears_demand","demand_per_unit","collection_per_unit_with_adj","collection_per_unit_without_adj","consumption_per_installation","pct_recovery_avg_cost","gst_tcs_ob","gst_tcs_demand","gst_tcs_debit_adjustment","gst_tcs_bill_cancellation","gst_tcs_net_demand","gst_tcs_collection","gst_tcs_credit_adjustment","gst_tcs_payment_cancellation","gst_tcs_cb","balance_transfer_amount"
"2046","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT6B",,"LT6B","LT6B",,,"0.4","504","62","566","565","0","565","0","310","8","318","0","0","0","7811.45","0","0","0","0","0","99594.97","0","1351867.6","0","1451462.57","5432.03","1446030.54","0","31146648.38","712222.78","3325.04","1084483.55","320629.09","32779464.94","0","0","0","0","0","10015082.05","1051657.76","192461.8","2090.42","961113.19","221428.76","11497302.91","24939.37","0","2258.79","0","26185.17","61149.03","0","0","0","0","0","0","10744626.2","512467.98","9204061.3","376040.44","961113.19","221428.76","9605106.89","184580.71","2006.24","921773.85","212363.77","10511551.85","56541.09","0","5127.87","0","59369.31","52929.15","0","0","0","0","0","0","0","0","0","0","10511551.85","212363.77","0","32229626.6","720100","3409.23","1123822.91","329694.08","33901132.83","9.92","89.045936","61.507937","0","93.138303","6.861697","23.874645","23.740558","0.765664","30.5049","7.2829","7.242","2879.8861","73.004","0","0","0","0","0","0","0","0","0","0"
"2047","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT6C",,"LT6C","LT6C",,,"0.4","134","0","134","133","0","133","0","72","4","76","0","0","0","2410.37","0","0","0","0","0","89531.78","0","1018911.98","0","1108443.76","8136.44","1100303.45","0","26693331.17","130039.87","14359.43","2042397.97","192287.69","28150036.19","0","0","0","0","0","7869944.53","764233.89","54544.71","5338.3","799596","137897.75","8896633.13","59597.58","0","5401.45","0","62576.68","40546.78","0","0","0","0","0","0","8314782.95","114892.86","6892109.37","366515.05","799596","137897.75","7723182.97","53527.17","5240.1","784682.4","135324.88","8347711.74","83894.7","0","7604.11","0","88092.52","156582.23","0","0","0","0","0","0","0","0","0","0","8347711.74","135324.88","0","27201036.45","131057.41","14457.63","2057304.54","194860.56","28669611.47","9.92","100","53.731343","0","91.922749","8.077251","22.770749","22.532962","0.773878","33.4222","7.6105","7.531","8271.9684","75.9173","0","0","0","0","0","0","0","0","0","0"
"2048","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT7",,"LT7","LT7",,,"0.4","470","31","501","499","0","499","0","286","8","294","0","0","0","6960.27","0","0","0","0","0","55662.84","0","626474.85","0","682137.69","4600.2","677537.49","0","7304336.27","379178.18","1872.96","591275.67","309776.63","8320431.65","0","0","0","0","0","4365685.09","337908.66","65795.66","1052.24","371086.17","128341.4","4937642.32","71080.67","0","6446.66","0","74632.39","25012.88","0","0","0","0","0","0","4604052.19","193328.45","3945101.22","179798.67","371086.17","128341.4","4280115.13","64507.3","1031.19","363811.76","125822.7","4671670.14","44876.16","0","4068.62","0","47120.16","43580.43","0","0","0","0","0","0","0","0","0","0","4671670.14","125822.7","0","7583397.17","380466.54","1894.01","598543.06","312291.46","8607319.47","9.92","93.812375","60.851064","0","91.839941","8.160059","35.591824","35.236416","0.649213","19.4361","6.9177","6.8486","1451.3568","69.0383","0","0","0","0","0","0","0","0","0","0"
"2049","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"HT2A",,"HT2A","HT2A",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","1063.97","0","0","0","0","0","922752.66","0","14357433.39","0","15280182.18","44667.23","15235514.95","0","335448330.21","2850666.99","242587.94","18814966.85","9696677.61","358506657.92","0","0","0","0","0","125297500.85","5126864.77","887723.03","65820.44","12076680.3","3387877.02","138888468.53","2231570.26","0","202301.59","0","2343151.29","999923.09","0","0","0","0","0","0","128803536.14","17948.14","106890163.64","5601433.36","12076680.3","3387877.02","121006444.28","857320.68","63561.67","11663091.09","3271854.42","131603322.34","1696081.92","0","153758.74","0","1780885.82","1474477.78","0","0","0","0","0","0","0","0","0","0","131603322.34","3271854.42","0","341549344.03","2881069.34","244846.73","19228556.06","9812700.22","364983449.09","9.92","100","70.588235","0","93.96114","6.038885","26.816549","26.458507","0.73379","32.5516","8.7292","8.6127","449417.1229","86.8216","0","0","0","0","0","0","0","0","0","0"
"2050","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"HT2B",,"HT2B","HT2B",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","642.25","0","0","0","0","0","310070.68","0","12044541.3","0","12354608.11","14531.84","12340076.27","0","355336534.14","3541401.53","145754.79","14743758.71","4690662.9","371780741.67","0","0","0","0","0","100072338.45","9220495.98","727853.41","38406.37","7449565.43","2814403.16","112453448.98","1756112.82","0","159202.28","0","1843919.04","261987.15","0","0","0","0","0","0","105509139.5","14152.68","84010040.58","4413091.55","7449565.43","2814403.16","93760759.94","681948.11","35979.23","6979724.05","2636898.79","100949034.92","11657.2","0","1059.24","0","12241.41","1818046.1","0","0","0","0","0","0","0","0","0","0","100949034.92","2636898.79","0","367073256.5","3587310.7","148174.91","15213607.1","4868167.27","384001348.09","9.92","100","70.588235","0","97.490274","2.509757","20.849679","20.847151","0.793008","39.1946","8.172","8.171","363370.8268","82.369","0","0","0","0","0","0","0","0","0","0"
"2051","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT1",,"LT1","LT1",,,"0.4","9203","895","10098","9869","101","9970","209","4885","275","5160","0","0","0","313367.04","0","0","0","0","0","797769.53","0","8824055.17","0","9621824.7","66143.87","9555680.82","0","101907057.08","2328166.77","52604.45","7251620.07","1123087.81","109386874.25","0","0","0","0","0","58693133.35","2432451.49","642817.37","16723.43","3514256.2","916601","63442287.3","188132.42","0","17053.13","0","197541.75","388835.12","0","0","0","0","0","0","60578214.34","7330598.82","48993325.74","700828.67","3514256.2","916601","54503095.52","596927.55","15530.9","3263376.69","851165.15","57759632.7","671273.63","0","60853.92","0","704836.92","764463.95","0","0","0","0","0","0","0","0","0","0","57759632.7","851165.15","0","107310898.4","2374056.6","53796.97","7502499.58","1188523.66","115041072.6","9.92","91.136859","53.080517","2.270999","91.70875","8.29125","33.827896","33.420073","0.665635","17.9622","6.0762","6.003","1045.5096","60.5141","0","0","0","0","0","0","0","0","0","0"
"2052","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT2",,"LT2","LT2",,,"0.4","672","62","734","731","0","731","0","381","16","397","0","0","0","10465.56","0","0","0","0","0","118703.8","0","1068945.47","0","1187645.4","2166.62","1185478.78","0","13560364.15","337076.07","18007.15","985994.9","284380.73","14735566.95","0","0","0","0","0","8551056.94","983892.71","109275.12","5752.18","634080.35","126631.31","9642334.09","86730.65","0","7863.65","0","91067.76","75522.25","0","0","0","0","0","0","9162810.37","595530.85","7721209.8","205883.25","634080.35","126631.31","7589680.38","96991.15","5106.82","562788.31","112393.51","8112281.18","86030.37","0","7800.52","0","90332.66","129540.94","0","0","0","0","0","0","0","0","0","0","8112281.18","112393.51","0","15047463.78","349363.91","18652.53","1057279.93","298618.53","16288864.61","9.92","91.553134","56.696429","0","90.00544","9.994886","33.647744","33.277193","0.668182","20.5262","6.9066","6.8306","1767.3295","68.8569","0","0","0","0","0","0","0","0","0","0"
"2053","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT3A",,"LT3A","LT3A",,,"0.4","1075","154","1229","1230","0","1230","35","596","28","624","0","0","0","14450.59","0","0","0","0","0","192283.82","0","3541099.75","0","3733387.44","35238.56","3698148.88","0","50638933.11","770377.24","28985.4","5503018.54","1237454.49","55697879.17","0","0","0","0","0","29120415.84","2065891.35","266301.05","8754.54","1836104.91","632293.78","32091581.83","509991.84","0","46234.96","0","535492.21","195978.69","0","0","0","0","0","0","30441776.63","605125.89","25881532.77","765893.1","1836104.91","632293.78","25608770.55","234188.61","7695.31","1614687.83","556044.17","27293810.43","3338.92","0","301.65","0","3505.28","161195.98","0","0","0","0","0","0","0","0","0","0","27293810.43","556044.17","0","55468604.15","802489.67","30044.65","5724435.63","1313704.1","60758616.56","9.92","87.469487","55.44186","3.255814","94.849512","5.150385","31.094069","31.090076","0.692095","23.5147","7.3117","7.3107","3472.9185","73.6966","0","0","0","0","0","0","0","0","0","0"
"2054","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT3B",,"LT3B","LT3B",,,"0.4","134","31","165","166","0","166","0","72","4","76","0","0","0","3149.34","0","0","0","0","0","14794.93","0","295786.45","0","310581.38","444.93","310136.45","0","5720380.91","71138.71","1234.62","407128.54","71931.85","6088679.55","0","0","0","0","0","2329358.42","179636.13","18435.63","631.34","207394.38","66681.66","2620958.64","16269.01","0","1473.12","0","17081.49","8763.21","0","0","0","0","0","0","2439538.88","131355.32","2141593.55","62986.79","207394.38","66681.66","2037645.99","16129.73","554.18","181418.34","58332.43","2212473.03","31443.1","0","2848.03","0","33013.9","28053.97","0","0","0","0","0","0","0","0","0","0","2212473.03","58332.43","0","6090834.56","73448.48","1318.8","433097.54","80281.08","6484161.55","9.92","81.212121","53.731343","0","95.236376","4.763624","25.781633","25.402583","0.744481","28.043","7.2299","7.1236","2317.7715","71.8105","0","0","0","0","0","0","0","0","0","0"
"2055","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT4A",,"LT4A","LT4A",,,"0.4","2754","216","2970","66","1465","1531","104","238","287","525","0","0","0","93644.49","0","0","0","0","0","6763423.64","0","119883.83","0","6883303.6","21124.56","6862179.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2663939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","92.727273","8.641975","3.776325","1.741661","98.258395","0","0","0","0","0","0","2499.384","0","0","0","0","0","0","0","0","0","0","0"
"2056","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT4B",,"LT4B","LT4B",,,"0.4","101","0","101","100","0","100","0","72","0","72","0","0","0","2886.25","0","0","0","0","0","21650.74","0","386927.72","0","408578.46","2627.03","405951.43","0","7572343.53","121752.54","2798.93","296391.92","115713.09","7974828.37","0","0","0","0","0","1961179.71","183067.94","36198.06","869.84","113444.35","52505.76","2206429.71","35648.67","0","3233.84","0","37432.26","17541.9","0","0","0","0","0","0","2090871.38","91257.34","1761699.61","37068.58","113444.35","52505.76","1886423.52","34816.84","841.79","109123.18","50501.64","2032391.93","15189.57","0","1374.92","0","15947.88","25117.59","0","0","0","0","0","0","0","0","0","0","2032391.93","50501.64","0","7761605.69","123133.77","2826.98","300713.09","117717.21","8169870.77","9.92","100","71.287129","0","94.700959","5.299041","20.11873","19.96209","0.802442","24.9187","5.0133","4.9743","4045.3313","50.1442","0","0","0","0","0","0","0","0","0","0"
"2057","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT4C",,"LT4C","LT4C",,,"0.4","34","0","34","34","0","34","0","24","0","24","0","0","0","727.37","0","0","0","0","0","9157.85","0","172188.41","0","181346.25","328.86","181021.26","0","2713074.89","51240.61","841.79","129262.86","45951.73","2882024.97","0","0","0","0","0","924872.85","78302.93","13131.28","385.81","83245.36","22997.14","1047116.76","12759.86","0","1157.45","0","13398.24","4445.44","0","0","0","0","0","0","977993.78","28905.06","805805.37","40566.13","83245.36","22997.14","844166.19","11986.06","350.75","75977.97","20989.15","919243.51","10515.85","0","954.02","0","11042.03","4785.8","0","0","0","0","0","0","0","0","0","0","919243.51","20989.15","0","2836390.5","52385.82","876.86","136523.24","47959.72","3012517.51","9.92","100","70.588235","0","94.95008","5.049925","23.676558","23.395529","0.766711","21.6665","5.1299","5.069","5333.7132","51.0988","0","0","0","0","0","0","0","0","0","0"
"2058","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT5",,"LT5","LT5",,,"0.4","537","62","599","599","0","599","0","286","16","302","0","0","0","9273.92","0","0","0","0","0","45460.37","0","1027524.3","0","1072980.81","5923.39","1067057.42","0","18883920.51","312856.33","3647.72","427401.48","235360.91","19669881.95","0","0","0","0","0","7081677.18","605817.43","109820.65","2356.99","394592.97","88541.33","7808366.04","100210.13","0","9084.24","0","105220.44","32878.49","0","0","0","0","0","0","7500887.57","344465.8","5887736.97","166036.75","394592.97","88541.33","6422439.91","99594.97","2139.54","357863.17","80300.42","6800890.72","49534.39","0","4489.51","0","52010.53","85002.57","0","0","0","0","0","0","0","0","0","0","6800890.72","80300.42","0","19912833.78","323082.01","3865.19","464138.32","243605.68","20737643.52","9.92","89.649416","53.258845","0","95.76353","4.23683","24.939368","24.750089","0.754693","25.6093","6.3868","6.3383","1998.1021","63.8942","0","0","0","0","0","0","0","0","0","0"
"2059","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT6A",,"LT6A","LT6A",,,"0.4","437","62","499","499","0","499","0","214","16","230","0","0","0","10693.83","0","0","0","0","0","344713.41","0","4841080.62","0","5185794.04","37714.7","5148075.47","0","87049021.83","2350192.81","70331","8923296.63","1727954.47","96087506.8","0","0","0","0","0","37856285.63","2284307.73","524910.58","31545.84","3185581.88","1106954.21","42429126.85","210568.57","0","19087.44","0","221099.9","32402.6","0","0","0","0","0","0","39547802.17","261503.53","33385225.34","1122681.56","3185581.88","1106954.21","36050081.28","499866.75","30044.65","3033590.88","1054138.93","39293800.57","152023.35","0","13784.2","0","159625.87","349362.88","0","0","0","0","0","0","0","0","0","0","39293800.57","1054138.93","0","90394719.37","2375240.5","71832.18","9075287.65","1780769.75","99595720.32","9.92","87.57515","48.970252","0","93.352736","6.647264","28.482808","28.367568","0.719016","26.7108","7.608","7.5772","11866.8056","76.3831","0","0","0","0","0","0","0","0","0","0"
"2060","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT6B",,"LT6B","LT6B",,,"0.4","504","62","566","565","0","565","0","286","12","298","0","0","0","16698.46","0","0","0","0","0","66600.41","0","1099986.2","0","1166590.48","11270.3","1155320.18","0","22538659.58","171816.99","8256.48","989348","118115.71","23378805.91","0","0","0","0","0","8049460.76","560150.81","84351.23","2981.31","460104.77","100925.89","8776219.25","158588.98","0","14380.46","0","166520.37","75398.44","0","0","0","0","0","0","8419883.46","314047.98","6856313.68","230528.57","460104.77","100925.89","7655456.7","80223.04","2834","437587.05","95985.22","8074570.36","35226.95","0","3191.76","0","36991.2","138350.08","0","0","0","0","0","0","0","0","0","0","8074570.36","95985.22","0","23267855.52","175945.17","8403.8","1011872.72","123056.39","24129575.22","9.92","89.045936","56.746032","0","94.290689","5.708979","25.22642","25.111379","0.750414","27.5633","6.9532","6.9215","2314.6637","69.7732","0","0","0","0","0","0","0","0","0","0"
"2061","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT6C",,"LT6C","LT6C",,,"0.4","134","0","134","133","0","133","0","72","4","76","0","0","0","2735.36","0","0","0","0","0","105618.95","0","952377.34","0","1057996.29","5567.44","1052428.85","0","28999135.31","444552.12","6313.37","1501727.51","219877.3","30495311.54","0","0","0","0","0","7511770.97","436044.9","102941.62","2118.49","556762.55","107866.82","8253513.98","113337.54","0","10276.78","0","119005.58","63373.69","0","0","0","0","0","0","7837406.51","62789.48","6900052.36","111132.23","556762.55","107866.82","6990032.95","95791.77","1971.18","518096.63","100372.63","7473034.87","18690.98","0","1697.6","0","19623.4","60651.33","0","0","0","0","0","0","0","0","0","0","7473034.87","100372.63","0","29827817.89","451701.98","6460.69","1540393.43","227371.49","31360041.29","9.92","100","53.731343","0","90.017077","9.982923","19.336478","19.285836","0.809316","36.6247","7.0819","7.0634","7895.4947","71.2036","0","0","0","0","0","0","0","0","0","0"
"2062","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"LT7",,"LT7","LT7",,,"0.4","369","31","400","399","0","399","0","214","8","222","0","0","0","6151.66","0","0","0","0","0","48342.75","0","472412.56","0","520755.31","3791.59","516963.72","0","7744887.88","115682.13","3058.48","659340.86","102055.63","8327968.39","0","0","0","0","0","3332829.35","267416.33","28939.88","1108.35","293740.31","65165.02","3726129.26","4101.11","0","371.8","0","4306.16","22002.82","0","0","0","0","0","0","3498339.92","314461.95","3000709.42","153160.82","293740.31","65165.02","2872325.47","24943.23","954.02","253152.33","56161.93","3093580.12","40713.15","0","3689.82","0","42748.22","54974.06","0","0","0","0","0","0","0","0","0","0","3093580.12","56161.93","0","8330193.05","119682.65","3212.81","699928.86","111058.72","8948744.26","9.92","92.25","57.99458","0","90.716801","9.283199","26.018773","25.664137","0.742382","23.1473","6.0227","5.9406","1411.261","59.8851","0","0","0","0","0","0","0","0","0","0"
"2063","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 4",,"HT2A",,"HT2A","HT2A",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","773.79","0","0","0","0","0","636112.45","0","16940193.71","0","17576306.16","12949.43","17563352.86","0","474822984.83","5446624.36","273425.27","20651324.31","4406255.08","496216669.85","0","0","0","0","0","144125696.62","15387154.9","1850689.74","73831.41","9786054.46","1913823.55","161186602.13","722173.77","0","65469.71","0","758282.84","769773.68","0","0","0","0","0","0","153834673.68","29527.96","124999261.48","3094172.08","9786054.46","1913823.55","138876838.41","1783288.45","71137.71","9429657.41","1844124.1","147744307.27","782196.93","0","70913.23","0","821304.46","1798300.79","0","0","0","0","0","0","0","0","0","0","147744307.27","1844124.1","0","488998623.16","5514025.65","276111.97","21007714.35","4475954.54","510727457.51","9.92","100","70.588235","0","96.380852","3.619148","22.598855","22.473923","0.776886","37.4028","8.4526","8.4059","516950.1812","84.7369","0","0","0","0","0","0","0","0","0","0"
"2064","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","GUDIBANDE","Gudibande Section 1",,"LT1",,"LT1","LT1",,,"0.4","12998","1728","14726","14421","151","14572","243","6934","382","7316","0","0","0","210502.79","0","0","0","0","0","730457.23","0","15332231.4","0","16062688.63","49588.56","16013096.2","0","168061022.58","7724893.06","208579.88","15820483.83","3198344.03","187824908.84","0","0","0","0","0","97982399.49","8579087.69","1818128.5","82340.44","10300012.31","2132780.04","112040955.13","1839067.36","0","166722.2","0","1931021.11","617700.03","0","0","0","0","0","0","104181905.61","4827067.22","78631548.74","2335394.01","10300012.31","2132780.04","83482015.48","1549065.02","70155.64","8775717.98","1817153.52","91727071.9","1381929.48","0","125278.4","0","1451025.37","1155565.67","0","0","0","0","0","0","0","0","0","0","91727071.9","1817153.52","0","187378979.36","7993956.55","220764.7","17344778.16","3513974.41","208574987.22","9.92","88.265653","53.346669","1.869518","95.45246","4.54754","31.073259","30.589368","0.695561","18.6685","5.8009","5.7106","1235.7816","57.5665","0","0","0","0","0","0","0","0","0","0"
